Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim,qtd_views,views
0,LR,0.1965272296764009,0.0327545382794001,0.1666666666666666,0.0547493403693931,jointAAE,70,3,cv-fast-falcon
1,SVM,0.1854775059194948,0.1569809135351726,0.1626269794342204,0.1567760718242623,jointAAE,70,3,cv-fast-falcon
2,RF,0.2170481452249408,0.1675276355703178,0.1860541545481611,0.1673339851327439,jointAAE,70,3,cv-fast-falcon
3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-fast-falcon
4,MLP,0.2091554853985793,0.0348592475664298,0.1666666666666666,0.0576588337684943,jointAAE,70,3,cv-fast-falcon
5,Extra,0.2146803472770323,0.167341086846463,0.1851360616339737,0.1675361036708167,jointAAE,70,3,cv-fast-falcon
6,KNN,0.1641673243883188,0.1582218927798644,0.1511241713781846,0.1511809352958738,jointAAE,70,3,cv-fast-falcon
0,LR,0.1965272296764009,0.0327545382794001,0.1666666666666666,0.0547493403693931,jointAAE,70,3,cv-glove-bert
1,SVM,0.1783741120757695,0.1570312593469472,0.1597168808670061,0.1574035157439922,jointAAE,70,3,cv-glove-bert
2,RF,0.2146803472770323,0.1521385292848671,0.1821513278712918,0.1493632870053713,jointAAE,70,3,cv-glove-bert
3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-glove-bert
4,MLP,0.1602209944751381,0.0270883373365358,0.1626602564102564,0.0464424616792496,jointAAE,70,3,cv-glove-bert
5,Extra,0.2138910812943962,0.1745906067443307,0.1823948120005833,0.1555952233618785,jointAAE,70,3,cv-glove-bert
6,KNN,0.1633780584056827,0.1583859586128214,0.1504548273353466,0.1507896896288072,jointAAE,70,3,cv-glove-bert
0,LR,0.1965272296764009,0.0327545382794001,0.1666666666666666,0.0547493403693931,jointAAE,70,3,cv-glove-falcon
1,SVM,0.1878453038674033,0.1575727348698282,0.1645662278349784,0.1585794398605191,jointAAE,70,3,cv-glove-falcon
2,RF,0.2107340173638516,0.1691390682464258,0.1824112674624366,0.1669106286952918,jointAAE,70,3,cv-glove-falcon
3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-glove-falcon
4,MLP,0.1941594317284925,0.0455897849129114,0.1647030723169302,0.0570830086552882,jointAAE,70,3,cv-glove-falcon
5,Extra,0.2170481452249408,0.1784449330843763,0.1892256870629218,0.1744022156533776,jointAAE,70,3,cv-glove-falcon
6,KNN,0.1657458563535911,0.1605328179031827,0.1525543842470768,0.1528826747071037,jointAAE,70,3,cv-glove-falcon
0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-glove-fast
1,SVM,0.1854775059194948,0.1674974781756767,0.1682977587853979,0.1671027545423266,jointAAE,70,3,cv-glove-fast
2,RF,0.2052091554853986,0.3381560400164822,0.1771966424265552,0.1557539735911217,jointAAE,70,3,cv-glove-fast
3,NB,0.2083662194159431,0.0347826086956521,0.1660377358490566,0.057516339869281,jointAAE,70,3,cv-glove-fast
4,MLP,0.170481452249408,0.0987795386107283,0.1643525656081437,0.0899220634697923,jointAAE,70,3,cv-glove-fast
5,Extra,0.2059984214680347,0.1482540812911451,0.1749678289165349,0.1460648153747365,jointAAE,70,3,cv-glove-fast
6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,jointAAE,70,3,cv-glove-fast
0,LR,0.1965272296764009,0.0327545382794001,0.1666666666666666,0.0547493403693931,jointAAE,70,3,cv-w2v-bert
1,SVM,0.1823204419889502,0.1655700913960056,0.1651851041104658,0.1639260491109204,jointAAE,70,3,cv-w2v-bert
2,RF,0.207576953433307,0.1671799717240154,0.1776296920745713,0.1545647092072745,jointAAE,70,3,cv-w2v-bert
3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-w2v-bert
4,MLP,0.1531176006314127,0.1030314694163415,0.1753404707574751,0.0953725426176615,jointAAE,70,3,cv-w2v-bert
