,Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim
2,2,RF,0.2202052091554854,0.1796685971171937,0.1869284184154347,0.1559514986326417,wAAE,70
3,3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,wAAE,70
4,4,MLP,0.0734017363851618,0.0852216087723334,0.1631938747607328,0.0289506235283207,wAAE,70
5,5,Extra,0.22336227308603,0.1922284631674463,0.1899766139739578,0.1574507070725767,wAAE,70
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,wAAE,70
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,wAAE,7
1,1,SVM,0.176006314127861,0.1610736871946421,0.1612624002547153,0.1610465240877533,wAAE,7
2,2,RF,0.2202052091554854,0.2105380405119811,0.1929112792642499,0.180051882164088,wAAE,7
3,3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,wAAE,7
4,4,MLP,0.2036306235201262,0.0655771072796934,0.1753628447024673,0.0947009918657462,wAAE,7
5,5,Extra,0.2099447513812154,0.1868147527327364,0.1836485447931918,0.1728509746557882,wAAE,7
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,wAAE,7
