,Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim
4,4,MLP,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,MoPoEVAE,7
5,5,Extra,0.5406471981057617,0.4997924432395798,0.4998758997269794,0.4610165774932023,MoPoEVAE,7
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,MoPoEVAE,7
0,0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mVAE,21
1,1,SVM,0.5169692186266772,0.5068689613526569,0.5067989221004858,0.5066776943631506,mVAE,21
2,2,RF,0.5730071033938438,0.5565692677541503,0.5277718682409672,0.4799312287698037,mVAE,21
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mVAE,21
4,4,MLP,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mVAE,21
5,5,Extra,0.5595895816890292,0.5197789012840945,0.5054692763181222,0.4203360313795456,mVAE,21
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,mVAE,21
0,0,LR,0.6037884767166535,0.5929546883035255,0.5824025812856788,0.5790753388394748,mVAE,3500
1,1,SVM,0.56353591160221,0.5318685669041964,0.5004077580399249,0.3637322930032901,mVAE,3500
2,2,RF,0.5919494869771112,0.5792184458311034,0.5682285572456831,0.5626381697330249,mVAE,3500
3,3,NB,0.5761641673243884,0.5708214549677963,0.5713487926816296,0.5709253201605107,mVAE,3500
4,4,MLP,0.5580110497237569,0.4278588235294117,0.4961174343154983,0.3662057383785329,mVAE,3500
5,5,Extra,0.6053670086819258,0.5978311697720522,0.575240222671347,0.5633564004300957,mVAE,3500
6,6,KNN,0.5146014206787688,0.4980752289169492,0.498173953125554,0.495905878882331,mVAE,3500
0,0,LR,0.5864246250986582,0.5731750883181836,0.5653653866609935,0.5616866311742088,mVAE,350
1,1,SVM,0.5627466456195738,0.5172941176470588,0.5009307520476546,0.37299639118162,mVAE,350
2,2,RF,0.5777426992896606,0.5615858395709142,0.541759741871432,0.5180190461563184,mVAE,350
3,3,NB,0.5501183898973955,0.5484964468270789,0.5492589440839627,0.5474659748853297,mVAE,350
4,4,MLP,0.56353591160221,0.5437024972855592,0.5352710704534979,0.5233228901973991,mVAE,350
